0,159,1,121
2,374,174,374
3,261,210,260
7,197,47,56
10,95,35,65
8,994,604,994
16,177,127,177
22,276,76,176
25,324,154,324
26,552,342,552
36,136,36,45
32,623,283,623
42,19,9,19
40,320,140,29
49,29,19,29
44,733,533,101
33,2130,2030,2130
27,3205,3075,11
47,1227,877,666
21,4165,4045,4165
39,2465,2175,76
20,4343,4123,4343
41,2618,2288,2618
18,5007,4557,167
45,2934,2604,308
28,6244,5434,5843
4,10717,10307,155
35,8286,7676,79
6,11513,10853,60
46,7837,7357,186
23,11384,10724,59
14,12587,11897,11386
15,12683,11933,12683
31,11678,11368,11678
11,13958,13308,13958
48,11358,10768,2850
1,16193,15773,155
38,12720,11970,12720
34,13654,12764,52
37,13878,12778,13878
30,15135,14415,15135
12,17356,16446,6646
9,18318,17818,18318
43,15484,14834,15484
29,17158,16038,384
24,18149,17579,121
17,19405,18605,243
5,21291,20181,21291
19,20119,19409,8512
13,21366,20456,80
TotalTime:22806
Throughput:0,0021924055
AvgTurnaroundTime:7836,68
AvgWaitTime:7385,10
AvgResponseTime:3807,70
