0,69,1,10
1,362,1,361
4,401,241,59
7,82,72,82
10,570,420,570
16,89,79,89
19,95,55,95
18,30,10,20
20,152,72,152
24,204,24,114
25,18,8,18
28,123,73,123
35,60,50,60
37,144,54,64
43,54,4,54
29,1680,1480,33
40,1004,814,110
38,1356,1036,111
12,5276,4966,56
8,6051,5441,39
3,7102,6692,2710
6,7721,7261,7120
42,4404,3884,4404
27,6103,5623,490
26,6498,5878,3495
13,8182,7832,90
2,9597,8926,257
22,7915,7495,508
31,7087,6457,84
49,5863,5473,75
36,8054,7604,70
23,9654,8914,5350
47,7492,7192,7492
48,8326,7626,8326
39,10128,9428,466
46,10910,10370,78
44,11753,10323,11753
21,14303,13713,14303
32,13977,13247,2588
11,16437,15227,330
17,16965,16455,16965
15,17624,16824,258
30,16663,16033,163
41,16039,14659,143
14,19153,18113,16652
34,17705,16935,1260
33,18107,17227,88
5,21680,20879,21679
9,21517,20987,21517
45,18670,18170,18670
TotalTime:23188
Throughput:0,0021562877
AvgTurnaroundTime:7668,98
AvgWaitTime:7206,96
AvgResponseTime:3392,08
