1,29,2,11
0,337,16,336
2,385,254,384
3,327,176,105
4,445,345,445
6,203,63,203
10,128,78,128
17,143,53,61
19,439,269,96
18,643,553,643
25,307,127,186
27,75,65,75
29,429,259,98
32,268,58,127
35,274,64,94
40,54,44,54
24,1802,1702,1802
20,2348,2158,66
48,280,100,180
16,3852,3722,3852
26,3519,3359,3519
12,5275,4735,323
21,4516,4086,4516
38,3074,2744,3074
49,2490,2290,2490
43,3277,2937,101
7,7087,6687,109
9,7807,7427,159
45,4520,4050,1215
14,7912,7242,519
36,5960,5660,5960
31,6643,6243,6643
44,5760,5310,131
47,5631,4991,54
5,10408,9868,10408
28,8189,7799,8189
23,9052,8612,61
41,7562,7022,61
33,8697,8267,52
30,9315,8845,188
46,8076,7546,8076
39,10019,9469,65
11,13195,12585,204
22,12497,11907,617
8,14506,14006,14506
13,14565,13895,145
42,11971,11361,11971
15,15136,14136,11634
34,13997,13497,13997
37,14170,13140,1279
TotalTime:17936
Throughput:0,0027876896
AvgTurnaroundTime:5351,88
AvgWaitTime:4996,48
AvgResponseTime:2384,24
