ID,TurnaroundTime,WaitingTime,ResponseTime
0,99,1,91
1,436,96,205
6,223,103,143
7,272,172,272
8,103,63,103
9,238,98,67
10,144,94,144
11,207,87,207
16,14,4,14
13,319,89,319
14,180,110,180
12,657,497,53
5,1818,1678,69
2,2437,2207,2437
19,1398,698,356
15,2010,1670,2010
17,2837,1967,223
3,4827,3907,4827
4,5722,5222,5722
18,4807,3417,3807
TotalTime,6836
Throughput,"0,0029256875"
AvgTurnaroundTime,"1437,40"
AvgWaitTime,"1109,00"
AvgResponseTime,"1062,45"
