0,110,1,101
5,996,906,996
7,1013,863,872
11,2208,2178,2208
12,3125,2784,2863
3,3996,3826,805
15,3107,2966,2995
18,3598,3327,3406
17,3647,3597,3647
21,3922,3842,3922
22,4297,4197,4297
27,5438,5308,5318
31,5507,5286,5295
30,5581,5501,5581
29,5839,5539,5658
34,6209,6199,6209
4,9443,9283,496
36,6433,6413,6423
37,6740,6439,6529
38,6750,6740,6750
39,6881,6710,6790
40,6977,6867,6967
43,6871,6790,6870
42,6875,6865,6875
46,7071,6951,7071
16,11015,10815,11015
23,11115,10864,11114
28,11412,11302,11412
33,11387,11216,11386
1,15314,15034,101
2,16082,15862,308
24,14278,14008,5095
32,13914,13583,11267
35,13739,13559,13739
41,13386,13326,13386
44,13011,12800,6746
45,13025,12744,7161
47,13047,12987,13047
6,17531,17251,4738
8,17483,17293,1430
9,17689,17379,1776
10,17659,17458,17658
13,17503,17272,9002
14,17172,17102,17172
19,17095,17055,17075
20,16845,16555,3991
26,16527,16357,16527
25,16463,16443,16463
49,14254,14233,14253
48,14174,14063,7565
TotalTime:19223
Throughput:0,0026010508
AvgTurnaroundTime:9875,08
AvgWaitTime:9718,78
AvgResponseTime:7047,42
