0,360,1,100
3,58,8,58
1,102,52,102
2,94,4,94
5,569,369,398
7,674,554,584
8,759,599,628
10,1354,1324,1354
15,1927,1917,1927
17,2024,1824,1833
16,2061,1931,2050
18,2013,1933,1963
6,3370,3050,871
20,2243,2183,2233
4,3848,3598,1679
21,2258,2138,2258
22,2386,2096,2215
9,3760,3530,1221
26,2397,2387,2397
24,2796,2496,2615
25,2906,2776,2826
28,3357,3087,3136
29,3501,3271,3320
31,3648,3568,3648
13,5544,5324,1751
34,4269,4059,4178
43,5120,5040,5120
44,5399,5389,5399
45,5410,5350,5360
46,5327,5207,5327
48,5323,5233,5323
11,9766,9556,9766
30,8467,8377,3234
14,10149,9959,1604
32,8244,8164,8244
35,8324,8024,3632
36,8189,8109,8189
23,10876,10806,10876
49,8428,8258,8428
39,10108,10048,10108
40,10149,9939,4776
41,10220,10160,10220
12,13585,13465,1411
19,13412,13272,2122
27,12847,12667,2692
33,12190,12070,12190
37,11803,11543,4054
38,11763,11503,4414
42,11375,11155,5069
47,10895,10535,5301
TotalTime:15849
Throughput:0,0031547732
AvgTurnaroundTime:5712,94
AvgWaitTime:5558,16
AvgResponseTime:3765,96
