0,422,2,101
1,253,73,122
3,546,466,546
4,539,439,529
5,538,468,477
7,583,493,583
8,493,483,493
14,2020,1739,1838
17,2536,2416,2426
18,2767,2557,2676
19,2829,2739,2829
20,2806,2796,2806
26,4351,4090,4209
27,5180,4869,4969
6,8440,8300,398
35,6893,6883,6893
10,9525,9355,460
39,6993,6942,6992
41,7498,7488,7498
16,9976,9786,9886
43,7691,7651,7661
46,8600,8340,8440
21,12197,11796,2750
12,13400,13340,13400
22,12348,12107,3332
2,14684,14554,262
25,12611,12531,12611
29,13093,12772,5211
31,13176,13036,5987
33,13222,13092,6133
15,15413,15123,15413
38,13338,13207,6851
40,13545,13385,13465
32,16274,16113,16273
36,16204,15963,13236
44,15623,15332,7562
45,15652,15221,7952
48,15692,15331,8665
9,19544,19294,19102
11,19575,19435,19575
13,19798,19668,19798
23,19527,19497,3184
24,19517,19287,3646
28,19166,18895,19145
30,18918,18647,5603
34,18424,18224,6634
37,18110,17910,18110
42,17621,17380,17620
47,17305,17284,17304
49,17017,16686,8876
TotalTime:22140
Throughput:0,0022583559
AvgTurnaroundTime:10849,46
AvgWaitTime:10669,70
AvgResponseTime:7410,64
