0,83,1,10
2,321,1,80
4,366,356,366
9,1456,1156,1185
10,1560,1370,1460
11,1977,1777,1897
13,2074,1994,2074
7,4745,4655,4745
19,3654,3534,3654
6,5113,5033,5113
23,4342,4312,4342
24,4482,4332,4382
27,4302,4212,4292
8,6053,5783,1609
25,4413,4323,4413
26,4404,4384,4393
28,4430,4350,4430
5,6795,6385,415
29,4943,4763,4853
32,5321,5091,5180
35,5635,5605,5635
36,5528,5498,5528
34,5753,5483,5492
37,5868,5668,5758
41,6618,6608,6618
43,6613,6483,6602
45,6833,6823,6833
16,11086,10596,2792
49,8346,7946,8065
18,11764,11594,11683
21,11950,11760,4148
22,11842,11562,4190
31,11473,11283,5005
12,13459,13369,13459
33,11367,11007,5331
39,11263,11033,6461
42,11135,10815,6724
15,13985,13715,2513
47,11331,11221,11331
1,15926,15785,15925
20,14335,14185,14335
3,16486,16296,912
46,12471,12241,12471
48,12471,12141,7528
14,16037,15837,7936
17,16065,15855,3260
30,14966,14646,13441
40,14018,13988,5826
38,14017,13737,6026
44,13390,12990,13390
TotalTime:18081
Throughput:0,0027653338
AvgTurnaroundTime:8257,30
AvgWaitTime:8071,64
AvgResponseTime:5682,22
