0,260,1,201
2,778,97,176
3,859,769,849
1,1070,830,860
4,969,879,969
5,1629,959,1038
6,1591,1481,1560
9,1531,1401,1521
7,1657,1467,1556
8,2270,1650,1769
10,2762,2262,2562
11,2679,2418,2537
12,3057,2607,2727
13,3052,2892,2922
14,3055,2965,3044
15,3355,3004,3204
16,4647,3247,3366
17,5414,4523,4822
18,6122,5281,5400
19,6218,6097,6217
21,6411,6111,6411
20,6784,6404,6604
22,6939,6629,6929
23,7881,6770,6779
25,8960,7879,8379
24,9500,8939,9239
27,9353,9222,9272
28,10343,9332,9831
26,10926,10336,10426
29,10851,10720,10800
30,11713,10712,11212
31,12144,11603,11613
32,12292,12111,12120
34,12698,12188,12688
33,12727,12636,12726
35,12727,12646,12696
36,13567,12517,12566
38,13616,13565,13615
37,13765,13595,13715
41,13991,13480,13579
39,14619,13968,13997
40,14671,14530,14540
42,14574,14494,14574
45,15211,14480,14489
43,15960,15180,15229
44,16006,15866,15895
46,15937,15847,15857
47,16550,15930,16049
49,17331,16441,16530
50,17424,17254,17343
48,17403,17373,17403
51,17832,17092,17141
52,18142,17762,17841
53,18460,18030,18079
56,19069,18339,18538
54,19102,19052,19102
55,19340,19099,19298
57,20007,19267,19386
58,20208,19978,19987
59,20409,20059,20148
61,20331,20251,20331
60,20412,20212,20412
64,20561,20191,20311
62,21157,20517,20566
63,21300,21100,21300
67,21909,21119,21209
65,22416,21896,21985
66,22694,22304,22313
68,23287,22607,22707
70,23931,23141,23261
71,24782,23872,24372
69,26062,24782,24881
72,26658,25868,25957
73,26710,26540,26620
74,27029,26639,26718
76,27021,26941,27021
75,27253,26923,27013
78,27264,27144,27264
77,27159,27149,27159
80,27517,27097,27106
79,27809,27479,27508
81,28250,27680,27878
83,28220,28130,28220
82,28147,28037,28086
84,28287,27987,28186
85,29304,28194,28693
86,30207,29227,29726
87,30593,30093,30593
88,31224,30594,30623
89,31159,31039,31159
90,31195,31115,31195
92,31328,31128,31328
91,31921,31251,31341
94,32033,31723,31823
93,32133,31973,31982
95,32343,32053,32143
96,32444,32264,32363
97,32760,32350,32440
98,32946,32656,32745
99,32903,32813,32823
TotalTime:42968
Throughput:0,0023273133
AvgTurnaroundTime:17190,77
AvgWaitTime:16763,45
AvgResponseTime:16892,87
