0,290,2,11
1,808,248,277
2,1340,750,780
3,1145,1095,1145
4,1939,1079,1088
6,2340,1820,1939
5,2888,2328,2337
8,2762,2672,2762
9,3243,2743,2943
7,4045,3225,3255
10,4326,3826,3906
11,4604,4223,4232
12,4622,4502,4622
13,4811,4471,4520
16,5759,4769,4968
15,6391,5680,5799
14,6598,6388,6587
17,7155,6555,6855
18,7582,7032,7061
19,7694,7264,7313
20,7737,7637,7737
22,8160,7730,7849
21,8093,8013,8043
24,9041,8061,8161
23,9015,8895,8924
25,9478,8938,9017
27,9443,9292,9381
26,10244,9373,9402
28,10750,10169,10178
31,10888,10578,10587
29,11847,10846,10945
30,11985,11835,11955
32,12416,11816,12115
33,13626,12346,12445
34,14214,13624,13714
35,14255,13925,14125
37,15407,14206,14705
36,15479,15358,15478
38,15675,15465,15564
40,15707,15496,15575
39,15652,15642,15652
41,16489,15559,16058
42,16973,16352,16451
44,17188,16747,16836
43,17357,17167,17257
45,17617,17306,17385
46,18155,17574,18073
47,17962,17902,17932
48,18044,17954,17963
50,17924,17894,17924
49,19087,17907,18406
52,19247,18917,19036
51,19457,19157,19457
53,20484,19284,19583
54,20963,20403,20452
55,20939,20779,20809
56,22257,20936,21235
57,22627,22197,22316
58,22806,22556,22756
59,23157,22747,22846
61,23674,22974,23093
60,24367,23547,23556
62,24284,24184,24284
63,24859,24258,24758
64,24885,24855,24885
65,25620,24870,25069
66,25965,25285,25365
68,26472,25912,26011
67,26954,26444,26944
69,27031,26901,26910
70,27001,26991,27001
71,27400,26880,27379
72,27388,27118,27127
73,28155,27375,27464
74,28433,28113,28233
75,28511,28311,28511
76,28646,28356,28436
77,28951,28601,28611
78,29081,28911,28921
79,28968,28938,28968
81,28926,28876,28926
80,28932,28922,28932
82,28717,28687,28717
83,28717,28607,28687
84,28754,28654,28754
85,29120,28720,28729
87,29852,28902,29021
88,29900,29800,29900
86,29862,29852,29862
89,30361,29791,29870
92,30106,30066,30075
90,30570,30070,30570
91,30877,30487,30686
93,31047,30747,31047
94,30996,30866,30916
95,31065,30895,30995
97,31041,31031,31041
96,31521,31031,31060
98,31694,31494,31504
99,31740,31560,31569
TotalTime:41728
Throughput:0,0023964724
AvgTurnaroundTime:18386,30
AvgWaitTime:17971,37
AvgResponseTime:18091,14
