0,1083,262,151
1,1114,813,50
2,2480,1080,1179
3,2737,2437,2737
4,2840,2590,2600
5,3912,2782,3282
6,5206,3796,3895
7,5087,4957,4967
8,5470,5060,5259
10,6187,5417,5716
9,6657,6157,6357
11,6407,6397,6407
12,6386,6276,6286
14,6597,6277,6397
13,6646,6596,6646
15,6565,6475,6565
16,7152,6422,6451
17,7134,7054,7134
18,7418,7018,7317
20,7646,7396,7485
21,7774,7574,7774
19,7970,7770,7970
24,8083,7753,7802
22,8181,8081,8181
23,8201,8111,8201
25,8702,8092,8121
27,8895,8585,8595
26,8862,8842,8852
28,9056,8786,8886
29,8930,8810,8930
31,8889,8879,8889
30,9997,8787,8886
32,9908,9898,9908
33,10389,9889,10389
34,10818,10318,10818
36,10731,10561,10641
35,11189,10709,10798
37,12267,10987,11486
38,12336,12186,12276
39,12651,12151,12200
41,12932,12602,12631
40,13064,12884,12933
43,13194,12984,13013
42,13944,13123,13132
44,14965,13935,14014
46,15387,14787,14887
45,16134,15294,15493
48,16202,16032,16112
47,16385,16145,16154
49,16202,16192,16202
50,16173,16123,16173
51,16497,16127,16227
52,16481,16381,16431
54,17019,16228,16327
53,17611,17001,17300
55,18179,17538,17837
57,18699,18048,18348
58,19450,18680,19179
56,19952,19382,19461
59,20705,19884,20183
60,21299,20549,20749
61,21400,21220,21320
62,21778,21107,21226
63,21994,21733,21822
64,22124,21873,21882
66,22227,22076,22085
65,22403,22182,22302
69,22405,22235,22315
67,22426,22326,22426
68,22551,22320,22349
71,22627,22527,22617
70,22700,22500,22529
72,22627,22536,22626
73,22503,22472,22502
75,23179,22409,22498
74,23592,23141,23150
77,23758,23557,23587
76,23894,23594,23894
78,24360,23880,23960
79,25000,24180,24300
81,25466,24966,25265
80,25428,25318,25418
82,25609,25399,25478
83,25774,25474,25774
84,26054,25704,25733
85,25940,25899,25909
86,26445,25775,25824
87,26705,26405,26414
88,27000,26500,27000
89,27376,26936,27055
90,28118,27328,27827
92,28629,28069,28078
91,28715,28555,28564
93,28666,28556,28586
94,28792,28552,28561
96,28935,28665,28744
95,29969,28869,29368
98,30575,29945,29954
97,30522,30422,30522
99,30508,30458,30508
TotalTime:40531
Throughput:0,0024672473
AvgTurnaroundTime:16378,01
AvgWaitTime:15976,13
AvgResponseTime:16092,42
