0,732,2,201
2,861,581,660
1,948,748,757
3,1488,888,1187
4,2202,1412,1461
5,2519,2159,2248
6,3405,2325,2523
8,3549,3349,3549
7,3998,3378,3498
9,4336,3976,4276
10,4599,4099,4599
12,5581,4581,4680
11,6149,5519,5619
13,6769,6149,6649
14,7969,6659,6668
15,8553,7793,7802
17,9103,8373,8572
16,9409,9049,9098
19,9531,9231,9531
20,9718,9508,9598
18,9811,9701,9781
21,9759,9669,9759
22,9625,9615,9625
24,9681,9571,9581
23,9528,9518,9528
25,10159,9519,9529
27,10481,10031,10121
28,10577,10367,10377
26,10648,10568,10648
30,11172,10372,10571
29,11737,11157,11237
32,12252,11632,11642
31,12772,12212,12712
33,12611,12511,12611
34,12947,12557,12636
35,13128,12908,12987
36,13063,13013,13063
38,13261,12971,13171
37,13361,13230,13260
39,13491,13271,13390
40,13495,13355,13364
41,13468,13358,13368
43,13430,13290,13320
42,14165,13425,13624
44,14734,14134,14434
45,15166,14666,14755
47,15830,14820,15019
46,16148,15798,15848
48,17024,16144,16643
50,17359,16808,16927
49,17287,17277,17287
51,17269,17169,17269
53,17805,17255,17304
52,18015,17735,17814
54,17803,17773,17803
56,18062,17711,17910
55,18202,18001,18201
58,18320,18160,18169
57,18219,18189,18219
60,18461,18130,18229
59,18667,18367,18667
61,18702,18522,18612
62,18800,18700,18800
63,19353,18752,19052
64,19481,19100,19180
65,19900,19460,19659
66,20668,19828,20327
67,21158,20568,20658
68,21349,21138,21337
69,21930,21020,21320
70,22262,21892,21972
71,22537,22246,22366
72,22414,22324,22414
73,22893,22392,22401
74,23040,22860,22960
75,23622,23002,23121
76,23474,23234,23244
77,23490,23460,23490
78,23492,23482,23492
79,23616,23376,23425
80,24131,23551,23631
81,24148,23928,23978
83,24169,24119,24169
82,24426,24126,24426
85,24501,24281,24401
84,24459,24449,24459
86,25144,24414,24914
87,24963,24953,24963
89,25083,24733,24783
88,25635,25045,25544
91,26213,25523,25621
92,26676,26206,26235
90,27134,26644,26764
93,27057,26807,26856
94,27623,26993,27192
95,28356,27526,28025
96,28379,28279,28379
97,28646,28336,28365
98,29232,28532,28831
99,29155,29025,29035
TotalTime:39324
Throughput:0,0025429763
AvgTurnaroundTime:16177,23
AvgWaitTime:15785,63
AvgResponseTime:15919,80
