2,495,315,344
5,859,829,839
7,1442,1352,1432
9,1523,1393,1513
8,1493,1403,1493
16,3338,3098,3188
3,5486,5426,5486
6,5474,5344,5474
22,4276,4156,4186
23,4378,4208,4307
27,4753,4663,4753
25,4956,4696,4775
26,5072,5042,5072
28,5189,5069,5189
10,7295,7215,7295
31,5679,5429,5438
1,8502,8172,568
30,5736,5586,5595
33,5823,5723,5823
34,6340,6100,6219
37,6973,6913,6942
0,10712,10504,11
39,6809,6749,6799
41,7211,6891,6940
40,7454,7234,7354
42,7318,7308,7318
15,10216,10056,2713
43,7395,7345,7395
45,7664,7404,7503
18,13127,12907,3367
54,9717,9617,9717
55,9903,9683,9773
56,10009,9829,9919
20,13666,13586,13666
57,10388,10078,10197
19,14364,14104,3783
61,10420,10400,10410
60,10725,10385,10505
65,11767,11757,11767
68,11714,11634,11714
66,11753,11673,11753
71,12088,11968,11998
69,12174,12074,12174
75,13064,12944,13064
79,13514,13504,13514
29,19492,19112,5013
83,15105,14725,14804
85,15434,15354,15404
87,15689,15359,15438
89,15748,15648,15738
91,15786,15676,15686
93,16550,16330,16450
95,16783,16673,16762
97,16739,16599,16608
96,16931,16721,16800
98,16972,16912,16962
12,25853,25663,25853
38,23582,23452,23582
14,26149,26009,26149
46,23475,23255,8104
53,23970,23690,23890
62,23648,23238,23648
21,28121,27821,27660
67,23569,23489,23569
24,28270,27850,4485
81,24494,24304,24414
82,24547,24317,14632
86,24327,24137,15344
35,30648,30588,30648
36,30700,30350,6597
44,29957,29697,29957
47,29939,29879,29939
51,30054,29794,30054
4,34719,34439,10247
52,29904,29804,9052
59,29601,29431,29601
70,28944,28714,28944
74,28792,28482,28792
72,28831,28561,12872
77,28618,28498,28618
11,35183,34953,1443
76,28643,28293,28583
84,28448,28088,28448
88,27972,27832,24083
13,35663,35493,1913
90,27822,27662,27762
99,27578,27287,16812
17,35910,35610,35910
32,35882,35602,35882
48,34654,34574,34654
49,34644,34494,8368
50,34407,34207,23622
58,33819,33689,9900
63,33312,33062,23688
64,32978,32758,11514
73,32301,32031,23479
80,31690,31430,23930
78,31718,31478,31698
92,30376,30206,16230
94,30185,30105,30185
TotalTime:39797
Throughput:0,0025127522
AvgTurnaroundTime:18333,80
AvgWaitTime:18151,91
AvgResponseTime:14197,05
