0,200,1,121
1,207,177,207
2,80,0,80
3,349,179,269
6,414,224,314
4,968,838,64
7,663,533,543
9,738,658,738
10,1260,890,969
16,2063,1943,1953
17,2146,2036,2065
8,3552,3292,733
19,2934,2774,2893
25,3458,3288,3338
24,3572,3472,3482
14,6255,6025,1371
30,4828,4738,4828
13,7276,7036,6544
36,5793,5643,5743
38,5625,5615,5625
18,8157,7707,8157
40,6364,6134,6233
42,6568,6248,6347
49,8390,8310,8390
52,9161,9001,9031
23,12459,12089,2982
58,9830,9630,9659
59,10282,10272,10282
64,10897,10717,10746
27,14708,14418,3497
66,10894,10814,10894
71,11577,11457,11577
72,12117,11847,11936
73,12500,12460,12490
78,13218,13098,13218
81,13836,13716,13836
82,13965,13795,13804
83,13876,13806,13835
34,20780,20550,5477
15,22936,22756,22936
92,15404,15374,15404
43,23802,23592,6957
20,26643,26583,26643
47,24316,24016,7912
56,24524,24354,9233
5,29703,29503,29703
60,24651,24571,24651
29,29514,29314,29514
75,25079,24829,12567
76,24963,24783,12672
77,24976,24626,12776
31,29705,29605,4599
79,25109,24839,13670
32,29981,29741,4935
33,30210,29920,5164
86,24796,24506,14211
90,24900,24550,14826
35,30897,30837,30897
37,31930,31650,5702
44,31814,31754,31814
48,31903,31743,8333
51,31884,31654,8655
57,31763,31493,31703
11,36533,36483,36533
63,31558,31328,31498
67,31608,31548,31608
12,37103,36993,1249
70,31458,31218,31458
80,31007,30667,13274
85,30645,30395,14036
91,30433,30103,15459
95,30644,30484,30644
96,30471,30201,16720
97,30478,30228,16947
99,30563,30423,30563
21,39222,39122,10981
22,39156,39066,2892
26,39328,39008,3827
28,39425,39195,4155
39,39325,39145,5851
41,39132,38882,6621
46,38899,38569,23684
45,38855,38705,38835
50,38351,38141,8456
54,38179,38159,38179
53,38135,38105,38135
55,37934,37664,9383
61,37557,37487,37557
62,37240,37140,24790
65,36929,36829,10984
68,36817,36697,36817
69,36643,36413,36643
74,36252,35982,12092
84,35225,35185,13882
87,34931,34741,14471
88,34946,34926,34946
89,34769,34579,15171
93,34513,34243,30461
94,34470,34250,16425
98,34061,33921,34061
TotalTime:43914
Throughput:0,0022771781
AvgTurnaroundTime:22361,58
AvgWaitTime:22182,49
AvgResponseTime:13890,36
