1,140,1,11
0,774,503,532
4,1240,1099,1149
6,1558,1438,1558
9,1640,1589,1639
14,3008,2668,2788
18,3583,3572,3582
22,4616,4506,4605
8,6452,6341,6451
10,6663,6482,6662
25,5318,5308,5318
28,5307,5157,5187
27,5493,5373,5493
29,5731,5541,5641
33,6159,6109,6159
34,6300,6100,6109
36,6740,6539,6628
3,10268,9947,2916
38,6920,6739,6788
41,7855,7665,7764
45,8098,8088,8098
50,9749,9659,9749
53,10145,10085,10134
56,10448,10248,10348
54,10596,10416,10505
57,10528,10518,10528
60,10992,10802,10882
61,11301,11071,11100
64,11812,11632,11681
7,18109,17888,1209
21,16534,16294,4298
72,13264,13144,13264
71,13796,13746,13796
73,13932,13922,13932
78,14082,13982,14082
77,14164,14074,14084
26,19452,19201,19040
82,15322,15002,15051
2,23347,23006,23346
30,21040,20870,21040
85,15937,15727,15847
87,16085,15855,15944
32,22443,22103,5846
92,17010,17000,17010
95,17967,17687,17716
99,18098,17978,18098
98,18366,18196,18316
13,27885,27744,2544
46,25298,24898,8383
15,28753,28353,3023
51,25755,25525,25755
52,25831,25751,25831
55,25804,25714,10112
62,25706,25406,25706
67,25602,25272,12419
24,30576,30296,30576
81,25753,25553,25753
83,25554,25424,25554
84,25599,25329,15264
89,25627,25197,16075
31,31781,31631,6123
94,25716,25256,25556
96,25779,25689,17630
40,32122,31992,7559
5,36683,36562,1057
63,31675,31405,11806
65,31584,31434,12006
66,31359,31079,31359
68,31200,30970,12654
79,31094,30714,14694
88,30577,30437,30577
11,38281,38070,1814
91,30248,29808,30248
90,30280,30060,16969
93,30080,30020,30080
12,38605,38284,2037
16,39061,38951,3157
17,38922,38752,3369
19,38850,38620,3668
20,38964,38644,3902
23,38883,38823,38883
35,38516,38346,38516
39,38229,38039,6909
37,38235,37965,25024
42,37906,37826,7869
43,37918,37758,32183
44,37625,37395,8060
47,37445,37375,8792
48,37340,37150,8938
49,37211,36901,9290
59,36398,36118,10511
58,36306,36196,11082
69,35260,35030,35260
70,35161,34771,13346
75,34927,34797,13793
74,34790,34680,13866
76,34655,34615,13922
80,34423,34193,34423
86,33912,33802,33912
97,32652,32492,17856
TotalTime:42547
Throughput:0,0023503420
AvgTurnaroundTime:22327,78
AvgWaitTime:22139,83
AvgResponseTime:13176,19
