1,342,272,321
2,288,278,288
5,933,822,922
6,1298,1197,1206
8,1273,1223,1273
11,1817,1617,1626
10,1861,1741,1861
4,2643,2273,1669
3,2655,2415,2655
13,2006,1876,1965
12,2281,1951,2000
14,2273,2153,2183
15,2433,2193,2313
7,3786,3575,1006
17,2561,2521,2531
24,4448,4248,4368
23,4375,4255,4375
29,4930,4810,4839
32,5358,5348,5358
34,5820,5480,5489
35,6203,5973,6073
38,6474,6444,6474
41,6545,6235,6354
0,10493,10274,81
42,6761,6671,6751
40,6771,6761,6771
43,6907,6767,6796
45,6849,6749,6849
48,7492,7412,7492
19,10337,10037,9816
52,7861,7811,7861
57,9346,9086,9205
60,10014,9954,10004
9,15776,15396,15776
63,10476,10366,10466
68,11055,10825,10924
26,15589,15509,15589
69,11544,11184,11233
72,11688,11458,11467
70,11863,11653,11753
25,16672,16352,4467
73,12031,12011,12021
74,12018,12008,12018
27,16669,16589,16669
78,12424,12274,12283
77,12372,12342,12372
80,12847,12837,12847
85,13797,13387,13506
87,14443,14303,14352
90,14554,14464,14554
89,14737,14517,14596
94,15900,15560,15649
95,16022,15872,15991
97,16051,16021,16051
96,15983,15943,15973
99,15797,15787,15797
37,22590,22310,6213
39,22338,22168,22338
16,24752,24532,24752
50,22085,21915,7756
55,22571,22241,8792
58,22757,22517,9781
61,22763,22673,10290
71,22504,22344,11927
33,27863,27493,5183
91,22437,22037,14800
36,28506,28256,5796
49,27757,27667,27757
47,27748,27668,7586
51,27583,27403,27583
56,27730,27450,9282
66,27677,27457,10804
76,27057,26777,27057
81,27012,26732,12638
83,26781,26471,12688
86,26821,26471,13921
88,26648,26428,14399
18,34259,33999,34259
22,34543,34323,3152
20,34684,34384,3272
21,34878,34618,3908
28,34687,34557,4740
30,34444,34134,34444
31,34671,34571,34671
44,33691,33351,6823
46,33588,33328,7251
54,32828,32468,8025
53,32843,32803,32822
59,32437,32357,9518
62,32227,31927,32227
64,31982,31812,10478
65,31873,31753,31873
67,31523,31383,31523
75,30881,30861,30881
79,30461,30361,30461
82,30111,29911,13039
84,30037,29907,13867
92,29395,29285,14810
93,29065,28765,15141
98,28540,28240,15880
TotalTime:38639
Throughput:0,0025880587
AvgTurnaroundTime:17533,70
AvgWaitTime:17351,88
AvgResponseTime:11595,37
