2,564,474,554
3,836,546,625
0,1426,1325,10
5,1168,938,1017
6,1383,1193,1202
8,2099,1798,1807
10,1958,1928,1958
11,2159,1899,2018
4,3416,3116,877
15,2793,2713,2793
19,3651,3471,3570
1,5461,5210,2631
21,3575,3475,3575
20,3819,3499,3598
7,5647,5477,1434
23,4310,4090,4120
25,4857,4477,4506
30,5735,5695,5725
32,5707,5587,5707
37,6617,6347,6446
36,6688,6658,6688
38,6750,6560,6659
40,7150,7030,7150
13,9906,9676,2494
43,7310,7190,7310
45,7328,7288,7318
44,7957,7757,7857
47,7954,7874,7904
50,8937,8756,8835
52,9137,8927,9017
18,12517,12236,3249
53,9060,8970,9060
54,9191,8970,9089
55,9237,9226,9236
57,9466,9186,9235
62,10366,10236,10356
63,10697,10437,10557
69,11521,11511,11521
72,11453,11373,11422
71,11405,11395,11405
73,11836,11826,11836
75,11961,11791,11871
76,12197,11947,12037
77,12419,12199,12299
27,17933,17833,5145
79,13433,13303,13313
82,13418,13408,13418
90,14908,14778,14878
91,15109,14899,14989
95,15948,15818,15937
96,15997,15907,15997
98,16264,16234,16264
12,25168,24898,2111
14,25306,25226,25306
17,25908,25718,11016
51,22674,22504,22674
56,22314,22114,22233
59,22137,21907,9461
58,22104,21904,9539
61,22224,21904,22224
22,26279,26088,3824
68,22104,21984,11275
24,26701,26411,4358
70,21962,21672,11524
74,21962,21662,11605
26,26798,26608,4886
83,21903,21713,21903
29,27327,27087,5296
89,22372,22212,22372
33,28361,28181,5850
97,22531,22391,22531
60,27628,27378,9822
64,27348,27288,27348
65,27275,26945,10782
67,27096,26856,11015
81,26145,25885,12702
80,26149,25879,12956
9,33428,33228,1538
85,26076,26016,26076
87,26060,25800,14291
88,25965,25835,25904
94,25757,25527,15060
16,34731,34421,2844
28,34053,33833,34053
31,33898,33828,5723
34,34024,33834,6040
35,33911,33740,33890
39,33705,33605,22638
41,33530,33410,7059
42,33276,33186,33276
46,33117,32786,33116
48,32757,32556,7979
49,32727,32426,32726
66,30920,30780,10807
78,29802,29682,26072
84,29319,29029,29319
86,29132,28962,14044
92,28413,28203,15299
93,28377,28107,15665
99,27755,27675,25688
TotalTime:37920
Throughput:0,0026371308
AvgTurnaroundTime:17511,43
AvgWaitTime:17333,41
AvgResponseTime:11522,39
