1,414,202,91
0,535,203,191
2,464,354,384
4,900,780,900
6,814,784,814
7,1176,1006,1095
10,1292,1072,1102
11,1396,1376,1386
13,1871,1531,1620
15,2115,1985,1994
18,2480,2400,2480
21,2927,2867,2897
24,3061,3031,3061
26,3627,3307,3316
30,4591,4331,4430
14,6610,6420,6530
34,5051,4841,4930
35,5114,5024,5033
16,7777,7577,2120
38,5874,5474,5593
40,5980,5900,5980
41,6054,5954,6054
8,9454,9274,9454
42,6062,6052,6062
45,6477,6267,6346
48,7580,7350,7379
22,10568,10298,2784
51,7987,7637,7647
50,8111,7900,8000
52,8284,8264,8274
56,8905,8815,8905
60,9852,9702,9751
61,9849,9809,9839
63,9863,9743,9773
64,10030,10020,10030
68,10785,10645,10694
28,15102,14832,15102
71,11296,11246,11296
75,12142,11902,11931
78,12846,12646,12746
79,13110,12790,12880
81,13392,13292,13302
33,18528,18338,18528
84,13663,13653,13663
85,13536,13436,13536
91,14327,14227,14327
90,14625,14285,14295
93,14736,14656,14736
94,15071,14811,14820
98,15616,15406,15495
99,15959,15579,15678
17,24327,24267,24327
19,24744,24384,2592
55,22084,21723,8567
5,27380,27070,422
57,22133,21873,9019
66,22099,21618,22098
31,26724,26524,4144
32,27317,27207,4606
3,30858,30758,976
37,27784,27524,27784
36,27991,27841,27991
92,22528,22348,14760
39,28433,28373,28433
44,28137,27807,6453
46,28145,27875,21911
47,27985,27735,27985
49,27788,27678,27788
9,32313,32193,1350
12,32560,32480,32560
72,27301,27051,10953
73,27267,26997,27267
74,27323,27153,27263
83,27364,27094,27304
86,26983,26923,26983
89,26998,26728,13918
88,26900,26730,22610
97,26334,25974,14939
95,26371,26311,26371
20,34240,34210,2367
23,33980,33910,2849
25,33975,33955,33975
27,34068,34048,34068
29,34047,33737,34047
43,33829,33579,6008
53,33061,32931,8099
54,32874,32794,8284
59,32499,32389,9342
58,32445,32315,32445
62,32109,31959,9894
65,31732,31511,10499
67,31674,31623,31673
69,31549,31319,31549
70,31287,31267,31287
77,30765,30535,12009
76,30750,30560,12365
80,30597,30547,30597
82,30379,30359,30379
87,29889,29749,13549
96,28948,28828,15485
TotalTime:38708
Throughput:0,0025834453
AvgTurnaroundTime:18367,47
AvgWaitTime:18196,58
AvgResponseTime:12814,18
