0,199,1,91
3,176,65,175
4,92,31,91
1,394,294,394
10,213,133,213
9,228,108,38
7,665,534,91
14,154,53,153
19,187,77,87
8,1425,1074,108
11,1190,1070,1190
28,90,50,90
27,122,82,92
30,281,141,100
35,156,46,156
34,536,406,536
40,295,165,103
41,282,112,41
46,52,22,52
50,528,358,237
55,162,72,162
58,140,60,140
53,861,671,671
54,997,867,84
74,256,76,166
66,1180,830,769
84,104,54,63
86,101,71,101
89,68,58,68
90,232,72,151
51,4094,3794,4094
78,1841,1741,1841
98,305,195,73
71,3938,3748,3938
65,5144,4884,76
64,5312,5092,154
72,5170,4930,43
42,8290,8160,8290
75,5012,4882,26
43,8135,7995,17
91,3952,3722,3952
99,3633,3263,3633
15,12468,12147,12467
61,7987,7737,7987
67,7792,7312,4746
56,9444,9064,9444
18,13465,13185,139
87,6717,6327,112
6,15146,14916,84
17,14669,14379,101
45,12040,11840,12040
13,15733,15272,15732
16,15964,15764,15964
23,15365,15115,158
79,9890,9610,420
82,9942,9412,9942
60,12467,12167,5196
94,9537,9127,90
95,9489,8999,9089
24,16965,16645,27
96,9971,9761,9971
47,15251,14881,255
59,14573,13963,120
70,13933,13633,13933
73,14056,13536,4703
37,18042,17312,47
12,20814,20384,38
93,13073,12473,32
49,17745,16995,17745
69,16207,15497,137
44,19217,18687,19217
5,24011,23270,18
36,21276,20806,241
88,16707,16007,14005
57,20042,19492,366
31,23007,22427,218
83,18288,17558,3952
26,24145,23845,24145
85,18803,18413,156
97,17845,17315,17845
63,22345,21915,22345
39,25116,24376,199
92,20253,19173,20253
68,23240,22250,385
2,30449,29388,10
48,26795,25695,26795
52,26862,26002,80
33,29334,28834,29334
32,29719,29139,106
20,31393,30753,114
77,26721,25971,26721
21,32810,31780,13395
29,32590,31740,155
25,33606,32456,48
76,28958,27838,28958
80,29186,28496,141
62,31292,30792,31292
22,35704,34914,34
38,34823,34193,7900
81,31024,30374,31024
TotalTime:39196
Throughput:0,0025512807
AvgTurnaroundTime:12204,98
AvgWaitTime:11814,11
AvgResponseTime:5027,21
