0,99,1,91
2,300,130,58
4,111,11,111
3,235,65,235
7,55,25,55
5,358,228,358
9,900,560,116
23,139,89,139
29,74,44,74
27,777,507,104
33,343,163,343
39,157,107,157
35,554,454,554
37,819,579,277
45,120,70,120
38,948,848,948
53,43,3,13
51,321,221,321
49,735,535,635
61,20,10,20
55,551,271,210
62,120,60,120
17,4948,4828,4948
65,25,15,25
67,457,327,457
69,440,300,88
78,664,553,42
83,88,38,88
77,771,601,119
86,159,59,69
87,513,322,512
99,175,35,95
95,705,535,705
88,1295,1195,1295
98,827,587,626
76,3454,3254,123
81,3160,3040,3160
80,3384,3184,3384
47,7018,6888,7018
8,11012,10892,11012
91,2938,2538,221
36,9215,8955,175
15,11281,11021,535
52,8081,7951,8081
10,12224,11984,12224
40,9713,9513,9713
31,11290,10880,11290
73,7666,7196,177
71,8134,7674,8134
70,8809,8349,7607
34,12498,12118,93
32,13401,13121,13401
11,15629,15259,434
44,13111,12861,68
14,16540,16280,12
48,13368,12908,266
64,12095,11865,12095
50,13778,13238,13778
97,9267,9026,9266
58,13580,13170,11578
16,18474,17674,14469
43,16282,15972,16282
28,18345,17575,2189
74,14623,14003,699
12,21758,21368,95
60,17081,16581,109
6,22721,22281,126
89,14973,14283,211
42,19721,19371,19721
20,22733,21863,375
96,15355,14695,15355
25,22768,22388,130
59,19685,19385,19685
92,16544,16144,1246
57,20535,20135,49
1,27192,26612,15381
82,19536,19135,187
24,26772,26272,26772
13,28473,27383,26972
63,23952,23402,23952
56,24923,24183,13815
68,24291,23011,13584
30,28558,27828,99
84,23597,22877,2937
79,24738,23817,13430
93,23699,22919,174
85,25125,24195,85
46,29414,28484,17506
18,32975,32375,32975
66,28389,27679,28389
41,31497,30767,50
72,28981,28281,8165
54,31293,30673,7694
22,34861,33871,97
90,28538,27018,28538
26,35460,34820,86
75,31162,29981,106
21,36899,36309,123
94,30313,29403,535
19,38246,37386,38246
TotalTime:40289
Throughput:0,0024820671
AvgTurnaroundTime:12699,74
AvgWaitTime:12299,40
AvgResponseTime:5486,12
