1,300,140,209
4,84,54,84
6,119,29,119
13,85,75,85
19,122,42,122
21,316,226,316
23,71,61,71
26,135,85,135
27,638,308,105
34,19,9,19
33,79,49,79
36,539,419,539
53,62,12,62
55,77,27,77
57,419,329,419
65,161,31,161
70,92,2,92
63,958,858,958
59,1684,1304,138
77,91,61,91
88,462,302,382
92,105,65,64
98,188,78,57
78,2799,2579,67
81,3092,2812,101
91,2325,2035,278
2,11583,11351,11571
56,6917,6797,6917
60,6673,6433,6673
28,9810,9590,173
74,5619,5409,170
67,6765,6535,72
29,11143,10923,11143
31,10830,10410,10349
0,14108,13656,14096
79,6328,6108,6328
14,13207,12937,13207
83,6283,6023,6283
50,9960,9780,89
47,10423,10063,6535
93,5946,5696,92
22,13342,13012,13342
97,6210,5789,418
5,15850,15610,15850
12,15361,14771,169
42,12572,12232,115
64,10621,10341,10621
35,13961,13601,1496
82,9651,9271,9651
38,14323,13983,2181
85,9756,9286,2805
43,14182,13752,315
44,14277,13867,11674
45,14782,14582,14782
46,15103,14853,74
16,18617,17907,18617
68,13801,13401,13801
18,19178,18818,45
52,16034,15704,106
25,20075,19685,104
8,22162,21772,102
58,17346,17036,17346
40,19452,19122,19452
61,18236,17756,18236
49,19912,19532,19912
73,18536,18236,18536
11,25034,24334,133
69,19536,19026,51
66,20061,19551,20061
10,26562,25962,26562
17,26149,25639,30
54,23988,23388,186
95,19990,19440,19990
41,25775,24905,24574
20,28111,27631,62
51,25352,24502,7113
84,22418,21938,27
15,30093,29303,30093
24,29691,28691,29691
3,32304,31484,165
62,26979,26099,26979
76,26050,25150,17444
39,30306,29566,30306
30,31658,31098,102
9,34301,33221,9936
86,27157,25857,27157
87,27564,26803,260
89,27789,26909,27789
80,29149,28468,131
48,32981,32201,81
7,37635,36525,21225
99,28750,28140,62
75,31683,30993,44
71,32744,31804,72
72,32911,31871,5809
96,31080,30370,230
94,31785,30765,5967
32,38636,37896,38636
37,38636,37976,38636
90,33741,32860,33740
TotalTime:42853
Throughput:0,0023335589
AvgTurnaroundTime:15205,56
AvgWaitTime:14779,88
AvgResponseTime:7516,22
