2,359,1,301
0,846,346,646
3,830,820,830
1,1447,827,857
4,1821,1321,1821
5,1926,1726,1926
6,1825,1625,1825
7,2180,1800,1890
9,2312,2102,2182
8,2362,2172,2181
10,2920,2300,2309
11,2960,2770,2819
13,2956,2856,2956
12,3423,2943,3023
15,3766,3285,3364
14,3829,3749,3829
16,4076,3716,3795
17,4586,3986,4185
18,4606,4506,4606
19,4599,4378,4407
20,4461,4440,4450
21,4453,4373,4453
22,4937,4376,4876
23,4862,4762,4862
24,5655,4824,4833
25,5683,5553,5632
26,6100,5639,5758
27,6071,5961,5971
28,6186,5965,6065
29,6213,6113,6213
30,6849,6178,6227
31,7280,6609,7109
32,7528,7208,7217
33,7737,7406,7605
34,8063,7663,7862
35,8372,8022,8141
37,8565,8284,8383
36,8819,8528,8537
38,9332,8631,8680
40,9823,9293,9322
39,10081,9761,9961
41,9898,9817,9897
43,9924,9844,9924
42,10420,9879,9909
44,10232,10222,10232
46,10815,10225,10725
45,10790,10710,10790
47,10831,10680,10780
48,11590,10679,10798
49,12149,11559,11649
TotalTime:17215
Throughput:0,0029044438
AvgTurnaroundTime:5946,96
AvgWaitTime:5608,66
AvgResponseTime:5732,26
