0,333,1,121
1,230,150,230
3,212,71,80
4,472,172,472
2,683,383,683
5,671,581,671
6,736,506,625
7,1258,638,1137
9,1357,1077,1277
8,1493,1313,1433
10,2009,1339,1348
13,2375,1915,2014
11,2428,2338,2428
14,2741,2321,2620
12,3361,2731,2740
15,3419,3289,3299
16,3579,3369,3418
17,3473,3373,3473
19,3666,3336,3366
18,4450,3650,3849
20,4410,4150,4179
21,4551,4321,4351
23,4708,4498,4578
22,4714,4704,4714
25,5217,4527,5026
26,6204,5204,5704
24,6798,6168,6267
27,6878,6678,6878
28,7333,6773,6802
29,8019,7109,7608
30,8120,7980,7989
32,8475,8015,8315
31,8386,8356,8386
33,8413,8313,8323
35,8453,8363,8453
34,8878,8378,8878
37,9272,8752,8852
36,9302,9202,9292
39,9323,9023,9323
38,9712,9322,9331
40,10374,9684,9983
41,10535,10315,10435
42,10425,10325,10425
43,11338,10338,10837
44,11645,11115,11124
45,12454,11644,11763
46,12521,12431,12521
47,12745,12455,12464
48,12884,12614,12644
49,13519,12779,12878
TotalTime:18525
Throughput:0,0026990553
AvgTurnaroundTime:6091,04
AvgWaitTime:5721,78
AvgResponseTime:5872,14
