0,100,1,91
1,31,1,31
2,681,1,101
3,1268,638,1138
4,1341,1191,1291
5,1142,1062,1091
6,1248,1118,1198
8,1179,1169,1179
7,1340,1160,1210
9,1269,1219,1269
11,1188,1098,1188
12,1654,1104,1604
10,2368,1618,1717
13,2901,2211,2260
14,3209,2759,2808
15,3327,3207,3327
16,3875,3255,3354
17,3677,3667,3677
20,4094,3524,3613
18,4180,4080,4090
21,4815,4095,4194
19,5563,4793,4992
22,5827,5417,5496
23,6315,5805,6304
25,6052,6042,6052
24,6301,5971,5980
26,6518,6158,6207
27,7318,6488,6497
30,7317,7107,7117
28,7391,7291,7391
29,8506,7346,7355
31,8660,8280,8359
32,8985,8645,8674
33,8974,8944,8974
34,9254,8754,9254
35,9527,9237,9287
37,10183,9443,9452
36,10248,10168,10248
38,11218,9968,9997
39,12207,11187,11306
41,12763,12133,12632
40,13644,12614,12623
43,14805,13515,13604
42,15280,14800,15099
44,15620,15110,15610
45,16499,15499,15598
46,16529,16409,16529
48,16611,16491,16611
47,17072,16472,16501
49,17505,16905,17105
TotalTime:22654
Throughput:0,0022071157
AvgTurnaroundTime:7151,58
AvgWaitTime:6703,40
AvgResponseTime:6825,70
