1,132,1,31
0,564,64,564
2,872,422,471
3,809,719,809
4,1043,743,862
5,1828,1038,1237
6,1965,1765,1965
7,2197,1867,1986
8,2456,2076,2156
9,2522,2222,2321
10,2697,2437,2446
11,2728,2668,2718
12,2844,2564,2763
13,3204,2774,2893
14,3857,3077,3106
17,4084,3714,3724
15,4218,4068,4118
16,4300,4210,4259
18,4410,4090,4290
20,4412,4312,4412
19,4998,4388,4437
21,5082,4912,4991
22,5233,4993,5023
23,5902,5172,5372
24,6003,5693,5702
25,6438,5898,5947
27,7128,6328,6407
26,7364,7064,7264
28,7650,7350,7380
30,7626,7476,7506
29,8045,7615,7624
32,9106,7876,8375
31,9570,8970,9270
34,9481,9361,9481
33,10417,9467,9496
37,10493,10293,10493
35,10505,10435,10465
36,10775,10485,10534
38,11605,10605,10804
39,12004,11574,11773
40,12325,11935,12235
41,12244,12234,12244
42,12618,12058,12107
44,13645,12555,12645
43,13678,13548,13668
46,14118,13558,13607
45,14196,14106,14196
47,14555,14065,14164
48,14673,14473,14563
49,15358,14628,14927
TotalTime:20265
Throughput:0,0024673082
AvgTurnaroundTime:7079,54
AvgWaitTime:6678,92
AvgResponseTime:6796,62
